Probe.ID	module
A_32_P149246	2
A_32_P14978	1
A_32_P15017	1
A_32_P15035	1
A_32_P150632	3
A_32_P150748	2
A_32_P150891	1
A_32_P151102	1
A_32_P151544	3
A_32_P151577	3
A_32_P151621	1
A_32_P151800	1
A_32_P152255	1
A_32_P152437	2
A_32_P152586	2
A_32_P152696	1
A_32_P152767	2
A_32_P153244	2
A_32_P15364	2
A_32_P153773	1
A_32_P153781	1
A_32_P154042	2
A_32_P154121	2
A_32_P154256	1
A_32_P154342	2
A_32_P154473	2
A_32_P154941	7
A_32_P155026	2
A_32_P155030	2
A_32_P155091	1
A_32_P156549	1
A_32_P156851	2
A_32_P157124	6
A_32_P157208	2
A_32_P157846	1
A_32_P157945	1
A_32_P158272	3
A_32_P158786	1
A_32_P158875	2
A_32_P159176	1
A_32_P159347	1
A_32_P159651	2
A_32_P160972	1
A_32_P161262	2
A_32_P161455	2
A_32_P161554	2
A_32_P162004	3
A_32_P162338	1
A_32_P162374	1
A_32_P163858	1
A_32_P163894	2
A_32_P164203	1
A_32_P164215	1
A_32_P164513	2
A_32_P164522	1
A_32_P164758	1
A_32_P165330	2
A_32_P165753	1
A_32_P16625	1
A_32_P167122	2
A_32_P167148	1
A_32_P167176	5
A_32_P167212	2
A_32_P168973	1
A_32_P169222	1
A_32_P169505	4
A_32_P170749	1
A_32_P170800	6
A_32_P171043	2
A_32_P171313	1
A_32_P171328	1
A_32_P17133	1
A_32_P171427	1
A_32_P17145	2
A_32_P171530	2
A_32_P171793	2
A_32_P171923	3
A_32_P172864	2
A_32_P17364	7
A_32_P174908	2
A_32_P175098	3
A_32_P175864	1
A_32_P17635	4
A_32_P176790	2
A_32_P176819	2
A_32_P177040	2
A_32_P177477	1
A_32_P177685	1
A_32_P177934	2
A_32_P178092	1
A_32_P179148	1
A_32_P179859	2
A_32_P179998	2
A_32_P180078	1
A_32_P180435	2
A_32_P180524	1
A_32_P181020	2
A_32_P181107	4
A_32_P181297	2
A_32_P18147	4
A_32_P181891	1
A_32_P183904	3
A_32_P183983	2
A_32_P184039	5
A_32_P1841	2
A_32_P184268	5
A_32_P184367	2
A_32_P184448	2
A_32_P184667	2
A_32_P18470	2
A_32_P184727	1
A_32_P184888	3
A_32_P184916	1
A_32_P184933	1
A_32_P184937	1
A_32_P18547	4
A_32_P185481	1
A_32_P185766	2
A_32_P18617	7
A_32_P186474	1
A_32_P186710	1
A_32_P186865	2
A_32_P186889	1
A_32_P187349	1
A_32_P187571	2
A_32_P188186	4
A_32_P188860	2
A_32_P188921	1
A_32_P188953	2
A_32_P189204	1
A_32_P190303	2
A_32_P190367	2
A_32_P190769	2
A_32_P190944	1
A_32_P191066	2
A_32_P191084	1
A_32_P192354	2
A_32_P192430	1
A_32_P192480	3
A_32_P192545	2
A_32_P192970	6
A_32_P192984	2
A_32_P193091	2
A_32_P193166	2
A_32_P194095	4
A_32_P194264	1
A_32_P194423	2
A_32_P194887	2
A_32_P194974	1
A_32_P195065	1
A_32_P195756	2
A_32_P196029	2
A_32_P19608	2
A_32_P196380	2
A_32_P196918	2
A_32_P197561	2
A_32_P197942	1
A_32_P198179	2
A_32_P198620	2
A_32_P198791	1
A_32_P19887	2
A_32_P19917	2
A_32_P199370	2
A_32_P19952	1
A_32_P199736	3
A_32_P200934	1
A_32_P200947	2
A_32_P201150	2
A_32_P201329	1
A_32_P201417	2
A_32_P201521	1
A_32_P201723	7
A_32_P201979	2
A_32_P202057	1
A_32_P202502	2
A_32_P202621	1
A_32_P20300	2
A_32_P203362	1
A_32_P203615	1
A_32_P204019	3
A_32_P204048	2
A_32_P204205	2
A_32_P204676	1
A_32_P204722	1
A_32_P206308	1
A_32_P206541	2
A_32_P206698	1
A_32_P207169	2
A_32_P207420	1
A_32_P207848	2
A_32_P207986	1
A_32_P208120	2
A_32_P208136	1
A_32_P208856	2
A_32_P209250	4
A_32_P20952	2
A_32_P209770	2
A_32_P209909	1
A_32_P210106	2
A_32_P210622	2
A_32_P211141	2
A_32_P211353	1
A_32_P211708	2
A_32_P211752	1
A_32_P212258	2
A_32_P212294	1
A_32_P212373	1
A_32_P212406	2
A_32_P212520	1
A_32_P212802	1
A_32_P212886	1
A_32_P212920	1
A_32_P213342	1
A_32_P213521	2
A_32_P213831	1
A_32_P213861	2
A_32_P213930	2
A_32_P214011	1
A_32_P214178	1
A_32_P214565	2
A_32_P214925	1
A_32_P215318	1
A_32_P215847	2
A_32_P215856	2
A_32_P2161	2
A_32_P216548	3
A_32_P217773	3
A_32_P217901	2
A_32_P218025	1
A_32_P218249	1
A_32_P21848	1
A_32_P218482	1
A_32_P218493	3
A_32_P218636	1
A_32_P218707	1
A_32_P218766	1
A_32_P219135	1
A_32_P219368	1
A_32_P219460	2
A_32_P219581	1
A_32_P219620	2
A_32_P219657	3
A_32_P219704	1
A_32_P219753	1
A_32_P21993	5
A_32_P219963	1
A_32_P220161	1
A_32_P220519	1
A_32_P22078	2
A_32_P220798	2
A_32_P221000	6
A_32_P221076	1
A_32_P221096	2
A_32_P221774	2
A_32_P222335	3
A_32_P222684	2
A_32_P223400	1
A_32_P223747	2
A_32_P223777	2
A_32_P224327	2
A_32_P224498	2
A_32_P224692	2
A_32_P224727	1
A_32_P224855	2
A_32_P224888	5
A_32_P22501	2
A_32_P225209	1
A_32_P225816	2
A_32_P226768	1
A_32_P227027	1
A_32_P227317	1
A_32_P228348	7
A_32_P228618	2
A_32_P229065	1
A_32_P229447	4
A_32_P229493	2
A_32_P229618	2
A_32_P230253	1
A_32_P231114	3
A_32_P231391	1
A_32_P231415	1
A_32_P231547	2
A_32_P232413	2
A_32_P232825	1
A_32_P2333	1
A_32_P233304	1
A_32_P233379	2
A_32_P2342	1
A_32_P235568	2
A_32_P235727	1
A_32_P23838	2
A_32_P24140	2
A_32_P24165	1
A_32_P24939	4
A_32_P24950	3
A_32_P25065	3
A_32_P25204	1
A_32_P25253	1
A_32_P25273	1
A_32_P25397	2
A_32_P25631	1
A_32_P26144	1
A_32_P26443	1
A_32_P26895	2
A_32_P27271	1
A_32_P2730	1
A_32_P2738	2
A_32_P27698	1
A_32_P27706	4
A_32_P27763	2
A_32_P28078	3
A_32_P28284	5
A_32_P29784	1
A_32_P300427	7
A_32_P30320	1
A_32_P30558	1
A_32_P30898	1
A_32_P310335	2
A_32_P31256	1
A_32_P31580	1
A_32_P31785	4
A_32_P318086	1
A_32_P319200	1
A_32_P32061	1
A_32_P32207	2
A_32_P32413	2
A_32_P32653	1
A_32_P32722	2
A_32_P32923	1
A_32_P33083	1
A_32_P332317	1
A_32_P34516	4
A_32_P34522	1
A_32_P34552	1
A_32_P34589	1
A_32_P34881	2
A_32_P34941	1
A_32_P35031	4
A_32_P35047	1
A_32_P351936	1
A_32_P359110	1
A_32_P36385	2
A_32_P36481	7
A_32_P37247	2
A_32_P38313	1
A_32_P38500	1
A_32_P386298	2
A_32_P387905	1
A_32_P389118	4
A_32_P39049	2
A_32_P39093	6
A_32_P3932	2
A_32_P399546	1
A_32_P39991	1
A_32_P40463	2
A_32_P40476	1
A_32_P405942	2
A_32_P409919	1
A_32_P41594	1
A_32_P416583	5
A_32_P42329	2
A_32_P42684	1
A_32_P429876	4
A_32_P43217	1
A_32_P43436	3
A_32_P435367	1
A_32_P44274	1
A_32_P4433	1
A_32_P44394	1
A_32_P44568	1
A_32_P44878	2
A_32_P45168	2
A_32_P45202	2
A_32_P45229	2
A_32_P45351	2
A_32_P45485	1
A_32_P45738	1
A_32_P459533	5
A_32_P46313	1
A_32_P465742	2
A_32_P46700	1
A_32_P46981	3
A_32_P475513	2
A_32_P48126	1
A_32_P48842	2
A_32_P49199	2
A_32_P49686	3
A_32_P5057	2
A_32_P506600	1
A_32_P50846	1
A_32_P509964	2
A_32_P51084	1
A_32_P512061	1
A_32_P514599	1
A_32_P51524	1
A_32_P51688	1
A_32_P51905	4
A_32_P52153	6
A_32_P52227	2
A_32_P524014	2
A_32_P52785	2
A_32_P53049	1
A_32_P53486	1
A_32_P53524	2
A_32_P53908	1
A_32_P53976	1
A_32_P54128	1
A_32_P54137	1
A_32_P54186	4
A_32_P542318	2
A_32_P55161	2
A_32_P55344	2
A_32_P55414	1
A_32_P5542	2
A_32_P56415	2
A_32_P57728	1
A_32_P58491	4
A_32_P58668	2
A_32_P58912	2
A_32_P59277	2
A_32_P60065	0
A_32_P60687	1
A_32_P61061	1
A_32_P61132	1
A_32_P61145	4
A_32_P61975	2
A_32_P62342	1
A_32_P62769	1
A_32_P62963	1
A_32_P62997	1
A_32_P63113	3
A_32_P64004	4
A_32_P6408	2
A_32_P6442	1
A_32_P64475	1
A_32_P64919	1
A_32_P65157	1
A_32_P65303	1
A_32_P65473	4
A_32_P66843	1
A_32_P67610	4
A_32_P67623	2
A_32_P68076	2
A_32_P68350	1
A_32_P68459	1
A_32_P69076	2
A_32_P6917	1
A_32_P69441	2
A_32_P69475	2
A_32_P70491	2
A_32_P70818	4
A_32_P711043	1
A_32_P71447	1
A_32_P71768	1
A_32_P71788	1
A_32_P72447	1
A_32_P725218	1
A_32_P72541	2
A_32_P738377	1
A_32_P73991	2
A_32_P74477	2
A_32_P74712	1
A_32_P75141	3
A_32_P7521	1
A_32_P75299	1
A_32_P75559	1
A_32_P75867	5
A_32_P76091	1
A_32_P76247	1
A_32_P76399	2
A_32_P76576	1
A_32_P7721	2
A_32_P77225	1
A_32_P77343	1
A_32_P77502	1
A_32_P77989	1
A_32_P78121	1
A_32_P78208	2
A_32_P78285	1
A_32_P79396	1
A_32_P79434	2
A_32_P81149	3
A_32_P81324	2
A_32_P81357	4
A_32_P81514	2
A_32_P8221	1
A_32_P83098	3
A_32_P831181	1
A_32_P83203	2
A_32_P8351	1
A_32_P83556	7
A_32_P83973	2
A_32_P84009	4
A_32_P84049	2
A_32_P84242	2
A_32_P84454	2
A_32_P85230	1
A_32_P8529	1
A_32_P85360	2
A_32_P85539	2
A_32_P86400	4
A_32_P86623	1
A_32_P87476	1
A_32_P87582	1
A_32_P87872	2
A_32_P88120	2
A_32_P885123	1
A_32_P88587	2
A_32_P88598	2
A_32_P88817	1
A_32_P89073	1
A_32_P89352	2
A_32_P896811	1
A_32_P90080	1
A_32_P90210	3
A_32_P91005	2
A_32_P91180	2
A_32_P91491	2
A_32_P91519	1
A_32_P91773	1
A_32_P92281	1
A_32_P92563	2
A_32_P92751	2
A_32_P93459	1
A_32_P93517	2
A_32_P94160	4
A_32_P95729	1
A_32_P95739	1
A_32_P96154	1
A_32_P96272	1
A_32_P96579	1
A_32_P96719	1
A_32_P97513	2
A_32_P97878	2
A_32_P98511	1
A_32_P98979	1
A_32_P99097	1
AT_ssH_TR_3	1
AT_ssH_TR_5	1
